RTFORD WWTP WI US,20040513 04:00,50.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050508 10:00,62.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050509 15:00,41.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050509 16:00,88.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050509 21:00,57.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050509 23:00,84.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050513 03:00,90.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050513 04:00,36.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050513 05:00,45.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050513 07:00,86.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050513 21:00,42.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050514 15:00,66.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050517 12:00,35.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050518 20:00,32.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050518 22:00,89.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050519 06:00,79.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050525 16:00,48.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050525 21:00,59.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050526 20:00,67.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050527 14:00,38.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050527 20:00,55.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050601 01:00,90.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050604 13:00,86.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050604 18:00,63.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050605 19:00,33.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050605 22:00,34.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050607 19:00,72.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050607 20:00,39.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050608 07:00,86.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050608 08:00,51.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050610 07:00,74.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050610 08:00,69.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050610 13:00,35.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050611 16:00,70.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050611 17:00,54.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050611 21:00,52.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050611 22:00,52.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050613 12:00,57.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050614 01:00,55.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050614 02:00,54.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050614 07:00,75.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050620 09:00,76.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050620 10:00,40.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050620 15:00,85.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050620 16:00,58.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050620 17:00,52.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050627 11:00,55.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050627 20:00,83.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050627 21:00,72.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050629 22:00,74.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050629 23:00,87.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050630 10:00,67.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050630 12:00,65.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050630 17:00,90.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050701 01:00,83.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050702 12:00,42.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050719 01:00,45.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050725 08:00,88.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050801 01:00,69.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050801 12:00,68.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050809 13:00,83.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050809 15:00,89.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050818 18:00,69.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050818 20:00,88.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050819 15:00,68.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050824 10:00,61.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050826 10:00,82.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050826 11:00,72.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050901 01:00,51.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050903 19:00,54.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050912 12:00,35.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050912 18:00,53.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050913 00:00,59.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050913 01:00,65.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050913 02:00,91.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050913 03:00,62.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050915 14:00,73.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050919 07:00,85.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050919 08:00,42.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050924 13:00,60.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050925 06:00,37.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050925 09:00,74.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050925 11:00,89.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050925 18:00,35.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050925 19:00,88.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050925 21:00,55.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050925 22:00,41.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050925 23:00,44.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050926 13:00,87.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20050928 11:00,42.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051001 01:00,64.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 06:00,64.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 08:00,36.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 10:00,92.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 11:00,35.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 13:00,63.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 14:00,88.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 15:00,51.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 16:00,33.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 17:00,64.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 18:00,48.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 19:00,72.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 20:00,41.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 21:00,80.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 22:00,58.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051004 23:00,47.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051005 00:00,49.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051005 01:00,37.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051005 02:00,43.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051005 03:00,51.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051005 05:00,57.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051005 06:00,92.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051005 08:00,81.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051005 11:00,61.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051005 13:00,51.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051008 11:00,57.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051009 10:00,51.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051013 05:00,67.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051017 05:00,60.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051017 06:00,72.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051017 07:00,89.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051026 10:00,81.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051027 10:00,47.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051030 12:00,84.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051101 01:00,9.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051105 20:00,0.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051113 04:00,23.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051113 05:00,21.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051113 06:00,4.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051113 10:00,6.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051115 14:00,1.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051115 20:00,4.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051116 05:00,9.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051118 01:00,7.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051123 02:00,29.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051127 06:00,12.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051127 15:00,27.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051128 08:00,17.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051128 12:00,0.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051128 13:00,11.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051128 14:00,18.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051128 23:00,2.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051129 05:00,23.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051129 12:00,25.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051201 01:00,22.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051207 14:00,31.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051207 16:00,4.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051214 00:00,20.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051215 00:00,2.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051223 05:00,14.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051228 02:00,0.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051230 01:00,9.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051230 10:00,23.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051230 16:00,11.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20051230 19:00,28.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060101 01:00,25.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060104 20:00,7.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060116 20:00,23.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060116 22:00,19.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060117 00:00,15.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060119 10:00,22.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060119 14:00,9.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060119 15:00,4.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060127 14:00,27.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060128 19:00,16.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060128 21:00,22.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060129 10:00,16.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060129 21:00,7.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060201 00:00,7.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060201 01:00,14.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060201 03:00,27.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060203 09:00,32.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060203 13:00,23.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060222 13:00,6.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060301 01:00,90.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060302 06:00,77.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060303 14:00,36.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060401 00:00,70.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060401 01:00,46.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060501 00:00,79.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060501 01:00,46.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060601 00:00,34.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060601 01:00,58.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060701 00:00,47.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060701 01:00,60.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060801 00:00,71.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060801 01:00,43.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060901 00:00,55.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20060901 01:00,47.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061001 00:00,41.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061001 01:00,37.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061004 14:00,67.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061011 03:00,85.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061011 06:00,44.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061011 07:00,66.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061012 23:00,49.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061016 10:00,48.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061017 18:00,51.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061101 01:00,24.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061106 07:00,13.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061106 11:00,26.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061108 20:00,22.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061113 02:00,15.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061113 06:00,4.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061127 07:00,5.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061128 10:00,20.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061128 11:00,21.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061201 01:00,2.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061204 08:00,16.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20061206 14:00,7.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070101 00:00,15.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070101 01:00,16.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070201 00:00,31.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070201 01:00,28.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070202 13:00,30.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070207 03:00,24.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070207 05:00,32.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070207 13:00,9.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070209 02:00,13.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070209 13:00,3.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070210 12:00,24.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070228 12:00,28.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070228 13:00,20.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070301 00:00,67.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070301 01:00,49.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070302 11:00,51.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070307 07:00,87.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070320 23:00,57.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070325 07:00,50.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070325 15:00,57.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070326 12:00,66.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070330 14:00,56.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070330 16:00,43.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070330 23:00,83.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070331 16:00,80.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070331 18:00,52.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070331 21:00,88.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070401 01:00,84.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070401 05:00,71.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070402 03:00,72.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070402 14:00,61.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070402 15:00,32.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070403 15:00,50.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070403 19:00,33.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070404 11:00,70.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070416 19:00,43.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070422 23:00,88.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070427 14:00,40.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070501 01:00,88.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070501 15:00,71.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070502 16:00,81.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070505 02:00,33.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070505 06:00,55.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070517 12:00,88.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070523 15:00,33.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070523 17:00,68.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070523 18:00,73.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070523 19:00,80.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070523 20:00,63.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070524 11:00,75.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070524 12:00,32.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070524 14:00,69.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070524 15:00,34.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070524 17:00,92.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070529 18:00,85.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070529 19:00,45.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070529 22:00,51.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070530 22:00,47.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070530 23:00,59.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070531 15:00,63.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070601 01:00,64.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070602 22:00,51.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070603 01:00,71.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070603 05:00,46.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070608 03:00,62.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070616 00:00,75.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070616 01:00,89.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070618 12:00,43.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070618 13:00,41.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070618 16:00,52.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070629 08:00,32.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070629 09:00,56.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070629 10:00,32.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070629 11:00,78.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070629 13:00,46.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070701 01:00,90.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070702 14:00,69.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070702 15:00,90.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070702 17:00,66.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070703 12:00,80.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070708 16:00,39.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070708 17:00,67.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070708 18:00,58.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070708 20:00,90.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070709 14:00,32.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070709 16:00,57.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070714 13:00,77.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070716 16:00,89.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070717 20:00,32.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070717 23:00,78.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070718 10:00,76.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070722 16:00,63.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070723 06:00,75.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070723 10:00,68.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070726 19:00,76.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070727 04:00,73.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070801 01:00,66.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070819 16:00,83.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070819 17:00,36.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070819 18:00,71.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070819 21:00,76.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070820 07:00,35.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070827 06:00,67.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070827 10:00,36.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070827 23:00,60.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070828 00:00,90.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070828 04:00,74.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070828 05:00,47.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070829 12:00,37.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070901 01:00,62.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070906 08:00,65.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070907 08:00,67.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070913 11:00,71.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070916 13:00,41.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 09:00,75.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 11:00,87.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 12:00,53.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 13:00,69.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 14:00,62.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 15:00,54.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 17:00,39.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 19:00,87.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 20:00,61.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 21:00,83.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070918 22:00,37.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070919 01:00,90.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070919 02:00,85.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070919 03:00,91.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070920 21:00,90.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070924 19:00,85.0
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,20070924 20:00,59.0
